Iteration, Death_0, Death_1, Death_2, Death_3, Death_4, Death_5, Death_6, Death_7, Death_8, Death_9, Death_10, Death_11, Death_12, Death_13, Death_14
294, 5, 2, 5, 4, 5, 2, 3, 4, 3, 0, 2, 7, 2, 1, 7
295, 5, 2, 5, 4, 5, 2, 3, 4, 3, 0, 2, 7, 2, 1, 7
296, 5, 2, 5, 4, 5, 2, 3, 4, 3, 0, 2, 7, 2, 1, 7
297, 5, 2, 5, 4, 5, 2, 3, 4, 3, 0, 2, 7, 2, 1, 7
298, 5, 2, 5, 4, 5, 2, 3, 4, 3, 0, 2, 7, 2, 1, 7
299, 5, 2, 5, 4, 5, 2, 3, 4, 3, 0, 2, 7, 2, 1, 7
300, 5, 2, 5, 4, 5, 2, 3, 4, 3, 0, 2, 7, 2, 1, 7
301, 5, 2, 5, 4, 5, 2, 3, 4, 3, 0, 2, 7, 2, 1, 7
302, 5, 3, 5, 4, 5, 2, 3, 4, 3, 0, 2, 7, 2, 1, 7
303, 5, 3, 5, 4, 5, 2, 3, 4, 3, 0, 2, 7, 2, 1, 7
304, 5, 3, 5, 4, 5, 2, 3, 4, 3, 0, 2, 7, 2, 1, 7
305, 5, 3, 5, 4, 5, 2, 3, 4, 3, 0, 2, 7, 2, 1, 7
306, 5, 3, 5, 4, 5, 2, 3, 4, 3, 0, 2, 7, 2, 1, 7
307, 5, 3, 5, 4, 5, 2, 3, 4, 3, 0, 2, 7, 2, 1, 7
308, 5, 3, 5, 4, 5, 2, 3, 4, 3, 0, 2, 7, 2, 1, 7
309, 5, 3, 5, 4, 5, 2, 3, 4, 3, 0, 2, 7, 2, 1, 7
310, 5, 3, 5, 4, 5, 2, 3, 4, 3, 0, 2, 7, 2, 1, 7
311, 5, 3, 5, 4, 5, 2, 3, 4, 3, 0, 2, 7, 2, 1, 7
312, 5, 3, 5, 4, 5, 2, 3, 4, 3, 0, 2, 7, 2, 1, 7
313, 5, 3, 5, 4, 5, 2, 3, 4, 3, 0, 2, 7, 2, 1, 7
314, 5, 3, 5, 4, 5, 2, 3, 4, 3, 0, 2, 7, 2, 1, 7
315, 5, 3, 5, 4, 5, 2, 3, 4, 3, 0, 2, 7, 2, 1, 7
316, 5, 3, 5, 4, 5, 2, 3, 4, 3, 0, 2, 7, 2, 1, 7
317, 5, 3, 5, 4, 5, 2, 3, 4, 3, 0, 2, 7, 2, 1, 7
318, 5, 3, 5, 4, 5, 2, 3, 4, 3, 0, 2, 7, 2, 1, 7
319, 5, 3, 5, 4, 5, 2, 3, 4, 3, 0, 2, 7, 2, 1, 7
320, 5, 3, 5, 4, 5, 2, 3, 4, 4, 0, 2, 7, 2, 1, 7
321, 5, 3, 5, 4, 5, 2, 3, 4, 4, 0, 2, 7, 2, 1, 7
322, 5, 3, 5, 4, 5, 2, 3, 4, 4, 0, 2, 7, 2, 1, 7
323, 5, 3, 5, 4, 5, 2, 3, 4, 4, 0, 2, 7, 2, 1, 7
324, 5, 3, 5, 4, 5, 2, 3, 4, 4, 0, 2, 7, 2, 1, 7
325, 5, 3, 5, 4, 5, 2, 3, 4, 4, 0, 2, 7, 2, 1, 7
326, 5, 3, 5, 4, 5, 2, 3, 4, 4, 1, 2, 7, 2, 1, 7
327, 5, 3, 5, 4, 5, 2, 3, 4, 4, 2, 2, 7, 2, 1, 7
328, 5, 3, 5, 4, 6, 2, 3, 4, 4, 2, 2, 7, 2, 1, 7
329, 5, 3, 5, 4, 6, 2, 3, 4, 4, 2, 2, 7, 2, 1, 7
330, 5, 3, 5, 4, 6, 2, 3, 4, 4, 2, 2, 7, 2, 1, 7
331, 5, 3, 5, 4, 6, 2, 3, 4, 4, 2, 2, 7, 2, 1, 7
332, 5, 3, 5, 4, 6, 2, 3, 4, 4, 2, 2, 7, 2, 1, 7
333, 5, 3, 5, 4, 6, 2, 3, 4, 4, 2, 2, 7, 2, 1, 7
334, 5, 3, 5, 4, 7, 2, 3, 4, 4, 2, 2, 7, 2, 1, 7
335, 5, 3, 5, 4, 7, 2, 3, 4, 4, 2, 2, 7, 2, 1, 7
336, 5, 3, 5, 4, 7, 2, 3, 4, 4, 2, 2, 7, 2, 1, 7
337, 5, 3, 5, 4, 7, 2, 3, 4, 4, 2, 2, 7, 2, 1, 7
338, 5, 3, 5, 4, 7, 2, 3, 4, 4, 2, 2, 7, 2, 1, 7
339, 5, 3, 5, 4, 7, 2, 3, 4, 4, 2, 2, 7, 2, 1, 7
340, 5, 3, 5, 4, 7, 2, 3, 4, 4, 2, 2, 7, 2, 1, 7
341, 5, 3, 5, 4, 7, 2, 3, 4, 4, 2, 2, 7, 2, 1, 7
342, 5, 3, 5, 4, 7, 2, 3, 4, 4, 2, 2, 7, 2, 1, 7
343, 5, 3, 5, 4, 7, 2, 3, 4, 4, 2, 2, 7, 2, 1, 7
344, 5, 3, 5, 4, 7, 2, 3, 4, 4, 2, 2, 7, 2, 1, 7
345, 5, 3, 5, 4, 7, 2, 3, 4, 4, 2, 2, 7, 2, 1, 7
346, 5, 3, 5, 4, 7, 2, 3, 4, 4, 2, 2, 7, 2, 1, 7
347, 5, 3, 5, 4, 7, 2, 3, 4, 4, 2, 2, 7, 2, 1, 7
348, 5, 3, 5, 4, 7, 2, 3, 4, 4, 2, 2, 7, 2, 1, 7
349, 5, 3, 5, 4, 7, 2, 3, 4, 4, 2, 2, 7, 2, 1, 7
350, 5, 3, 5, 4, 7, 2, 3, 4, 4, 2, 2, 7, 2, 1, 7
351, 5, 3, 5, 4, 7, 2, 3, 4, 4, 2, 2, 7, 2, 1, 7
352, 5, 3, 5, 4, 7, 2, 3, 4, 4, 2, 2, 7, 2, 1, 7
353, 5, 3, 5, 4, 7, 2, 3, 4, 4, 2, 2, 7, 2, 1, 7
354, 5, 3, 5, 4, 7, 2, 3, 4, 4, 2, 2, 7, 2, 1, 7
355, 5, 3, 5, 4, 7, 2, 3, 4, 4, 2, 2, 7, 2, 1, 7
356, 5, 3, 5, 4, 7, 2, 3, 4, 4, 2, 2, 7, 2, 1, 7
357, 5, 3, 5, 4, 7, 2, 3, 4, 4, 2, 2, 7, 2, 1, 7
358, 5, 3, 5, 4, 7, 3, 3, 4, 4, 2, 2, 7, 2, 1, 7
359, 5, 3, 5, 4, 7, 3, 3, 4, 4, 2, 2, 7, 2, 1, 7
360, 5, 3, 5, 4, 7, 3, 3, 4, 4, 2, 2, 8, 2, 1, 7
361, 5, 3, 5, 4, 7, 3, 3, 4, 4, 2, 2, 8, 2, 1, 7
362, 5, 3, 5, 4, 7, 4, 3, 4, 4, 2, 2, 9, 2, 1, 7
363, 5, 3, 5, 4, 7, 4, 3, 4, 4, 2, 2, 9, 2, 1, 7
364, 5, 3, 5, 4, 7, 4, 3, 4, 5, 2, 2, 9, 2, 1, 7
365, 5, 3, 5, 4, 7, 4, 3, 4, 5, 2, 2, 9, 2, 1, 7
366, 5, 3, 5, 4, 7, 4, 3, 4, 5, 2, 2, 9, 2, 1, 7
367, 5, 3, 5, 4, 7, 4, 3, 4, 5, 2, 2, 9, 2, 1, 7
368, 5, 3, 5, 4, 7, 4, 3, 4, 5, 2, 2, 9, 2, 1, 7
369, 5, 3, 5, 4, 7, 4, 3, 4, 5, 2, 2, 9, 2, 1, 7
370, 5, 3, 5, 4, 7, 4, 3, 4, 5, 2, 2, 9, 2, 1, 7
371, 5, 3, 5, 4, 7, 4, 3, 4, 5, 2, 2, 9, 2, 1, 7
372, 5, 3, 5, 4, 7, 4, 3, 4, 5, 2, 2, 9, 2, 1, 7
373, 5, 3, 5, 4, 7, 4, 3, 4, 5, 2, 2, 9, 2, 1, 7
374, 5, 3, 5, 4, 7, 4, 3, 4, 5, 2, 2, 9, 2, 1, 7
375, 5, 3, 5, 4, 7, 4, 3, 4, 5, 2, 2, 9, 2, 1, 7
376, 5, 3, 5, 4, 8, 4, 3, 4, 5, 2, 2, 9, 2, 1, 7
377, 5, 3, 5, 4, 8, 4, 3, 4, 5, 2, 2, 9, 2, 1, 7
378, 5, 3, 5, 4, 8, 4, 3, 5, 5, 2, 2, 9, 2, 1, 7
379, 5, 3, 5, 4, 8, 4, 3, 5, 5, 2, 2, 9, 2, 1, 7
380, 5, 3, 5, 4, 8, 4, 3, 5, 5, 2, 2, 9, 2, 1, 7
381, 5, 3, 5, 4, 8, 4, 3, 6, 5, 2, 2, 9, 2, 1, 7
382, 5, 3, 5, 4, 8, 4, 3, 6, 5, 2, 2, 9, 2, 1, 7
383, 5, 3, 5, 4, 8, 4, 3, 6, 5, 2, 2, 9, 2, 1, 7
384, 5, 3, 5, 4, 8, 4, 3, 6, 5, 2, 2, 9, 2, 1, 7
385, 5, 3, 5, 4, 8, 5, 3, 6, 5, 2, 2, 9, 2, 1, 7
386, 5, 3, 5, 4, 8, 5, 3, 6, 5, 2, 2, 9, 2, 1, 7
387, 5, 3, 5, 4, 8, 5, 3, 6, 5, 2, 2, 9, 2, 1, 7
388, 5, 3, 5, 4, 8, 5, 3, 6, 5, 2, 2, 9, 2, 1, 7
389, 5, 3, 5, 4, 8, 5, 3, 6, 5, 2, 2, 9, 2, 1, 7
390, 5, 3, 5, 4, 8, 5, 3, 6, 5, 2, 2, 9, 2, 1, 7
391, 5, 3, 5, 4, 8, 5, 3, 6, 5, 2, 2, 9, 2, 1, 7
392, 5, 3, 5, 4, 8, 5, 3, 6, 5, 2, 2, 9, 2, 1, 7
393, 5, 3, 5, 4, 8, 5, 3, 6, 5, 2, 2, 9, 2, 1, 7
394, 5, 3, 5, 4, 8, 5, 3, 6, 5, 2, 2, 9, 2, 1, 7
395, 5, 3, 5, 4, 8, 5, 3, 6, 6, 2, 2, 9, 2, 1, 7
396, 5, 3, 5, 4, 8, 5, 3, 6, 6, 2, 2, 9, 2, 1, 7
397, 5, 3, 5, 4, 8, 5, 3, 6, 7, 2, 2, 9, 2, 1, 7
398, 5, 3, 5, 4, 8, 5, 3, 6, 7, 3, 2, 9, 2, 1, 7
399, 5, 3, 5, 4, 8, 5, 3, 6, 7, 4, 2, 9, 2, 1, 7
400, 5, 3, 5, 4, 8, 5, 3, 6, 7, 4, 2, 9, 2, 1, 7
401, 5, 3, 5, 4, 8, 6, 3, 6, 7, 4, 2, 9, 2, 1, 7
402, 5, 3, 5, 4, 8, 6, 3, 6, 7, 4, 2, 9, 2, 1, 7
403, 5, 3, 5, 4, 8, 6, 3, 6, 7, 4, 2, 9, 2, 1, 7
404, 5, 3, 5, 4, 8, 6, 3, 6, 7, 4, 2, 9, 2, 1, 7
405, 5, 3, 5, 4, 8, 6, 3, 6, 7, 4, 2, 9, 2, 1, 7
406, 5, 3, 5, 4, 8, 6, 3, 6, 7, 4, 2, 9, 2, 1, 7
407, 5, 3, 5, 4, 8, 6, 3, 6, 7, 4, 2, 9, 2, 1, 7
408, 5, 3, 5, 4, 8, 6, 3, 6, 7, 4, 2, 9, 2, 1, 7
409, 5, 3, 5, 4, 8, 6, 3, 6, 7, 4, 2, 9, 2, 1, 7
410, 5, 3, 5, 4, 8, 6, 3, 6, 7, 4, 2, 9, 2, 1, 7
411, 5, 3, 5, 4, 8, 6, 3, 6, 7, 4, 2, 9, 2, 1, 7
412, 5, 3, 5, 4, 8, 6, 3, 6, 7, 4, 2, 9, 2, 1, 7
413, 5, 3, 5, 4, 8, 6, 3, 6, 7, 4, 2, 9, 2, 1, 7
414, 5, 3, 5, 4, 8, 6, 3, 6, 7, 4, 2, 9, 2, 1, 7
415, 5, 3, 5, 4, 8, 6, 3, 6, 7, 4, 2, 9, 2, 1, 7
416, 5, 3, 5, 4, 8, 6, 3, 6, 7, 4, 2, 9, 2, 1, 7
417, 5, 3, 5, 4, 8, 6, 3, 6, 7, 4, 2, 9, 2, 1, 7
418, 5, 3, 5, 4, 8, 6, 3, 6, 7, 4, 2, 9, 2, 1, 7
419, 5, 3, 5, 4, 8, 6, 3, 6, 7, 4, 2, 9, 2, 1, 7
420, 5, 3, 5, 4, 8, 6, 3, 6, 7, 4, 2, 9, 2, 1, 7
421, 5, 3, 5, 4, 8, 6, 3, 6, 7, 4, 2, 9, 2, 1, 7
422, 6, 3, 5, 4, 8, 6, 3, 6, 7, 4, 2, 9, 2, 1, 7
423, 6, 3, 5, 4, 8, 6, 3, 6, 7, 4, 2, 9, 2, 1, 7
424, 6, 3, 5, 4, 8, 6, 3, 6, 7, 4, 2, 9, 2, 1, 7
425, 6, 3, 5, 4, 8, 6, 3, 6, 7, 4, 2, 9, 2, 1, 7
426, 6, 3, 5, 4, 8, 6, 3, 6, 7, 4, 2, 9, 2, 1, 8
427, 6, 3, 5, 4, 8, 6, 3, 6, 7, 4, 2, 9, 2, 1, 8
428, 6, 3, 5, 4, 8, 6, 3, 6, 7, 4, 2, 9, 2, 1, 8
429, 6, 3, 5, 4, 8, 6, 3, 6, 7, 4, 2, 9, 2, 1, 8
430, 6, 3, 5, 4, 8, 6, 3, 6, 7, 4, 2, 9, 2, 1, 8
431, 6, 3, 5, 4, 8, 6, 3, 6, 7, 4, 2, 9, 2, 1, 8
432, 6, 3, 5, 4, 8, 6, 3, 6, 7, 4, 2, 9, 2, 1, 8
433, 6, 3, 5, 4, 8, 6, 3, 6, 7, 4, 2, 9, 2, 1, 8
434, 6, 3, 5, 4, 8, 6, 3, 6, 7, 4, 2, 9, 2, 1, 8
435, 6, 3, 5, 4, 8, 6, 3, 6, 7, 4, 2, 9, 2, 1, 8
436, 6, 3, 5, 4, 8, 6, 3, 6, 7, 4, 2, 9, 2, 1, 8
437, 6, 3, 5, 4, 8, 6, 3, 6, 7, 4, 2, 9, 2, 1, 8
438, 6, 3, 5, 4, 8, 6, 3, 6, 7, 4, 2, 9, 2, 1, 8
439, 6, 3, 5, 4, 8, 6, 3, 6, 7, 4, 2, 9, 2, 1, 8
440, 6, 3, 5, 4, 8, 6, 3, 6, 8, 4, 2, 9, 2, 1, 8
441, 6, 3, 5, 4, 8, 6, 3, 6, 9, 4, 2, 9, 2, 1, 8
442, 6, 3, 5, 4, 8, 6, 3, 6, 9, 4, 2, 9, 2, 1, 8
443, 6, 3, 5, 4, 8, 6, 3, 6, 9, 4, 2, 9, 2, 1, 8
444, 6, 3, 5, 4, 8, 6, 3, 6, 10, 4, 2, 9, 2, 1, 8
445, 6, 3, 5, 4, 8, 6, 3, 6, 10, 4, 2, 9, 2, 1, 8
446, 6, 3, 5, 4, 8, 6, 3, 6, 10, 4, 2, 9, 2, 1, 8
447, 6, 3, 5, 4, 8, 6, 3, 6, 10, 4, 2, 9, 2, 1, 8
448, 6, 3, 5, 4, 8, 6, 3, 6, 10, 4, 2, 9, 2, 1, 8
449, 6, 3, 5, 4, 8, 7, 3, 6, 10, 4, 2, 9, 2, 1, 8
450, 6, 3, 5, 4, 8, 7, 3, 6, 10, 4, 2, 9, 2, 1, 8
451, 6, 3, 5, 4, 8, 7, 3, 6, 10, 4, 2, 9, 2, 1, 8
452, 6, 3, 5, 4, 8, 8, 3, 6, 10, 4, 2, 9, 2, 1, 8
453, 6, 3, 5, 4, 8, 8, 3, 6, 10, 4, 2, 9, 2, 2, 8
454, 6, 3, 5, 4, 8, 8, 3, 6, 10, 4, 2, 9, 2, 2, 8
455, 6, 3, 5, 4, 8, 8, 3, 6, 10, 4, 2, 9, 2, 2, 8
456, 6, 3, 5, 4, 8, 8, 3, 6, 10, 4, 2, 9, 2, 2, 8
457, 6, 3, 5, 4, 8, 8, 3, 6, 10, 4, 2, 9, 2, 2, 8
458, 6, 3, 5, 4, 8, 8, 3, 6, 10, 4, 2, 9, 2, 2, 8
459, 6, 3, 5, 4, 8, 8, 3, 6, 10, 4, 2, 9, 2, 2, 8
460, 6, 3, 5, 4, 9, 9, 3, 6, 10, 4, 2, 9, 2, 2, 8
461, 6, 3, 5, 4, 10, 9, 3, 6, 10, 4, 2, 9, 2, 2, 9
462, 6, 3, 5, 4, 10, 9, 3, 6, 10, 5, 2, 9, 2, 2, 9
463, 6, 3, 5, 4, 10, 9, 3, 6, 10, 5, 2, 9, 2, 2, 9
464, 6, 3, 5, 4, 10, 9, 3, 6, 10, 5, 2, 9, 2, 2, 9
465, 6, 3, 5, 4, 10, 9, 3, 6, 10, 5, 2, 9, 2, 2, 9
466, 6, 3, 5, 4, 10, 9, 3, 6, 10, 5, 2, 9, 2, 2, 9
467, 6, 3, 5, 4, 10, 9, 3, 6, 10, 5, 2, 9, 2, 2, 9
468, 6, 3, 5, 4, 10, 9, 3, 6, 10, 5, 2, 9, 2, 2, 9
469, 6, 3, 5, 5, 10, 9, 3, 6, 10, 5, 2, 9, 2, 2, 9
470, 6, 3, 5, 5, 10, 9, 3, 6, 10, 5, 2, 9, 2, 2, 9
471, 6, 3, 5, 5, 10, 9, 3, 6, 10, 5, 2, 9, 2, 2, 9
472, 6, 3, 5, 5, 10, 9, 3, 6, 10, 5, 2, 9, 2, 2, 9
473, 6, 3, 5, 6, 10, 9, 3, 6, 10, 5, 2, 9, 2, 2, 9
474, 6, 3, 5, 6, 10, 9, 3, 6, 10, 5, 2, 9, 2, 2, 9
475, 6, 3, 5, 6, 10, 9, 3, 6, 10, 5, 2, 9, 2, 2, 9
476, 6, 3, 5, 6, 10, 9, 3, 6, 10, 5, 2, 9, 2, 2, 9
477, 6, 3, 5, 6, 10, 9, 3, 6, 10, 5, 2, 9, 2, 2, 9
478, 7, 3, 5, 6, 10, 9, 3, 6, 10, 5, 2, 9, 2, 2, 9
479, 7, 3, 5, 6, 10, 9, 3, 6, 10, 5, 2, 9, 2, 2, 9
480, 7, 3, 5, 6, 10, 9, 3, 6, 10, 5, 2, 9, 2, 2, 9
481, 7, 3, 5, 6, 10, 9, 3, 6, 10, 5, 2, 9, 2, 2, 9
482, 7, 4, 5, 6, 10, 9, 3, 6, 10, 5, 2, 9, 2, 2, 9
483, 7, 4, 5, 6, 11, 9, 3, 6, 10, 5, 2, 9, 2, 2, 9
484, 7, 4, 5, 6, 11, 9, 3, 6, 10, 5, 2, 9, 2, 2, 9
485, 7, 4, 5, 6, 11, 9, 3, 6, 10, 5, 2, 9, 2, 2, 9
486, 7, 4, 5, 6, 11, 10, 3, 6, 10, 5, 2, 9, 2, 2, 9
487, 7, 4, 5, 6, 11, 10, 3, 6, 10, 5, 2, 9, 2, 2, 9
488, 7, 4, 5, 6, 11, 10, 3, 6, 10, 5, 2, 9, 2, 2, 9
489, 7, 4, 5, 6, 11, 10, 3, 6, 10, 5, 2, 9, 2, 2, 10
490, 7, 4, 5, 6, 11, 10, 3, 6, 10, 5, 2, 9, 2, 2, 10
491, 7, 4, 5, 6, 11, 10, 3, 6, 10, 5, 2, 9, 2, 2, 10
492, 7, 4, 5, 6, 11, 10, 3, 6, 10, 5, 2, 9, 2, 2, 10
493, 7, 4, 5, 6, 11, 10, 3, 6, 10, 5, 2, 9, 2, 2, 10
494, 7, 4, 5, 6, 11, 10, 3, 6, 10, 5, 2, 9, 2, 2, 10
495, 7, 4, 5, 6, 11, 10, 3, 6, 10, 5, 2, 9, 2, 2, 10
496, 7, 4, 5, 6, 11, 10, 3, 6, 10, 5, 2, 9, 2, 2, 10
497, 7, 4, 5, 6, 11, 10, 3, 6, 10, 5, 2, 9, 2, 2, 10
498, 8, 4, 5, 6, 11, 10, 3, 6, 10, 5, 2, 9, 2, 2, 10
499, 8, 4, 5, 6, 11, 10, 3, 6, 10, 5, 2, 9, 2, 2, 10
500, 9, 4, 5, 6, 11, 10, 3, 6, 10, 5, 2, 9, 2, 2, 10
501, 9, 4, 5, 6, 11, 10, 3, 6, 10, 5, 2, 9, 2, 2, 10
502, 9, 4, 5, 6, 11, 10, 3, 6, 10, 5, 2, 9, 2, 2, 10
503, 10, 4, 5, 6, 11, 10, 3, 6, 10, 5, 2, 9, 2, 2, 10
504, 10, 4, 5, 6, 11, 10, 3, 6, 10, 5, 2, 9, 2, 2, 10
505, 10, 4, 5, 6, 11, 10, 3, 6, 10, 5, 2, 9, 2, 2, 10
506, 10, 4, 5, 6, 11, 10, 3, 6, 10, 5, 2, 9, 2, 2, 10
507, 10, 4, 5, 6, 11, 10, 3, 6, 10, 5, 2, 9, 2, 2, 10
508, 10, 4, 5, 6, 11, 10, 3, 6, 10, 5, 2, 9, 2, 2, 10
509, 10, 4, 5, 6, 11, 10, 3, 6, 10, 5, 2, 9, 2, 2, 10
510, 10, 4, 5, 6, 11, 10, 3, 6, 10, 5, 2, 9, 2, 2, 10
511, 10, 4, 5, 6, 11, 10, 3, 6, 10, 5, 2, 9, 2, 2, 10
512, 10, 4, 5, 6, 11, 10, 3, 6, 10, 5, 2, 9, 2, 2, 10
513, 10, 4, 5, 6, 11, 10, 3, 6, 10, 5, 2, 9, 2, 2, 10
514, 10, 4, 5, 6, 11, 10, 3, 6, 10, 5, 2, 9, 2, 2, 10
515, 10, 4, 5, 6, 11, 10, 3, 6, 10, 5, 2, 9, 2, 2, 10
516, 10, 4, 5, 6, 11, 10, 3, 6, 10, 5, 2, 9, 2, 2, 10
517, 10, 4, 5, 6, 11, 10, 3, 6, 10, 5, 2, 9, 2, 2, 10
518, 10, 4, 5, 6, 11, 10, 3, 6, 10, 5, 2, 9, 2, 2, 10
519, 10, 4, 5, 6, 11, 10, 3, 6, 10, 5, 2, 9, 2, 2, 10
520, 10, 4, 5, 7, 11, 10, 3, 6, 10, 5, 2, 9, 2, 2, 10
521, 10, 4, 5, 7, 11, 10, 3, 6, 10, 5, 2, 9, 2, 2, 10
522, 10, 4, 5, 7, 11, 10, 3, 6, 10, 5, 2, 9, 2, 2, 10
523, 10, 4, 5, 7, 11, 10, 3, 6, 10, 5, 2, 9, 2, 2, 10
524, 10, 4, 5, 7, 11, 10, 3, 6, 10, 5, 2, 9, 2, 2, 10
525, 10, 4, 5, 7, 11, 10, 3, 6, 10, 5, 2, 9, 3, 2, 10
526, 10, 4, 5, 7, 11, 10, 3, 6, 10, 5, 2, 9, 3, 2, 10
527, 10, 4, 5, 7, 11, 10, 3, 6, 10, 5, 2, 9, 3, 2, 10
528, 10, 4, 5, 7, 11, 10, 3, 6, 10, 5, 2, 9, 3, 2, 10
529, 10, 4, 5, 7, 11, 10, 3, 6, 10, 5, 2, 9, 3, 2, 10
530, 10, 4, 5, 7, 11, 10, 3, 6, 10, 5, 2, 9, 3, 2, 10
531, 10, 4, 5, 7, 11, 10, 3, 6, 10, 5, 2, 9, 3, 2, 10
532, 10, 4, 5, 7, 11, 10, 3, 6, 10, 5, 2, 9, 3, 2, 10
533, 10, 4, 5, 7, 11, 10, 3, 6, 10, 5, 2, 9, 3, 2, 10
534, 10, 4, 5, 7, 11, 10, 3, 6, 10, 5, 2, 9, 3, 2, 10
535, 10, 4, 5, 7, 11, 10, 3, 6, 10, 5, 2, 9, 3, 2, 10
536, 10, 4, 5, 7, 11, 10, 3, 6, 10, 5, 2, 9, 3, 2, 10
537, 10, 4, 5, 7, 11, 10, 3, 6, 10, 5, 2, 9, 3, 2, 10
538, 10, 4, 5, 7, 11, 10, 3, 6, 10, 5, 2, 9, 3, 2, 10
539, 10, 4, 5, 7, 11, 10, 3, 6, 10, 5, 2, 9, 3, 2, 10
540, 10, 4, 5, 7, 11, 10, 3, 6, 10, 5, 2, 9, 3, 2, 10
541, 10, 4, 5, 7, 11, 10, 3, 6, 10, 5, 2, 9, 3, 2, 10
542, 10, 4, 6, 7, 11, 10, 3, 6, 10, 5, 2, 9, 3, 2, 10
543, 10, 4, 6, 7, 11, 10, 3, 6, 10, 5, 2, 9, 3, 2, 10
544, 10, 4, 6, 7, 11, 10, 3, 6, 10, 5, 2, 9, 3, 2, 10
545, 10, 4, 6, 7, 11, 10, 3, 6, 10, 5, 2, 9, 3, 2, 10
546, 10, 4, 6, 7, 11, 10, 3, 6, 10, 5, 2, 9, 3, 2, 10
547, 10, 4, 6, 7, 11, 10, 3, 6, 10, 5, 2, 9, 3, 2, 10
548, 10, 4, 6, 7, 11, 10, 3, 6, 10, 5, 2, 9, 3, 2, 10
549, 10, 4, 6, 7, 11, 10, 3, 6, 10, 5, 2, 9, 3, 2, 10
550, 10, 4, 6, 7, 11, 10, 3, 6, 10, 5, 2, 9, 3, 2, 10
551, 10, 4, 6, 7, 11, 10, 3, 6, 10, 5, 2, 9, 3, 2, 10
552, 10, 4, 6, 7, 11, 10, 3, 6, 10, 5, 2, 9, 3, 2, 10
553, 10, 4, 6, 7, 11, 10, 3, 6, 10, 5, 2, 9, 3, 2, 10
554, 10, 4, 6, 7, 11, 10, 3, 6, 10, 5, 2, 9, 3, 2, 10
555, 10, 4, 6, 7, 11, 10, 3, 6, 10, 5, 2, 9, 3, 2, 10
556, 10, 4, 6, 7, 11, 10, 3, 6, 10, 5, 2, 9, 3, 2, 10
557, 10, 4, 6, 7, 11, 10, 3, 6, 10, 5, 2, 9, 3, 2, 10
558, 10, 4, 6, 7, 11, 10, 3, 6, 10, 5, 2, 9, 3, 2, 10
559, 10, 4, 6, 7, 11, 10, 3, 6, 10, 5, 2, 9, 3, 2, 10
560, 10, 4, 6, 7, 11, 11, 3, 6, 10, 5, 2, 9, 3, 2, 10
561, 10, 4, 6, 7, 11, 11, 3, 6, 10, 5, 2, 9, 3, 2, 10
562, 10, 4, 6, 7, 11, 11, 3, 6, 10, 5, 2, 9, 3, 2, 10
563, 10, 4, 6, 7, 11, 11, 4, 6, 10, 5, 2, 9, 3, 2, 10
564, 10, 4, 6, 7, 11, 11, 5, 6, 10, 5, 2, 9, 3, 2, 10
565, 10, 4, 6, 7, 11, 11, 5, 6, 10, 5, 2, 9, 3, 2, 10
566, 10, 4, 6, 7, 11, 11, 6, 6, 10, 5, 2, 9, 3, 2, 10
567, 10, 4, 6, 7, 11, 11, 7, 6, 10, 5, 2, 9, 3, 2, 10
568, 10, 4, 6, 7, 11, 11, 8, 6, 10, 5, 2, 9, 3, 2, 10
569, 10, 4, 6, 7, 11, 11, 8, 6, 10, 5, 2, 9, 3, 2, 10
570, 10, 4, 6, 7, 11, 11, 8, 6, 10, 5, 2, 9, 3, 2, 10
571, 10, 4, 6, 7, 12, 11, 8, 6, 10, 5, 2, 9, 3, 2, 10
572, 10, 4, 6, 7, 12, 11, 8, 6, 10, 5, 2, 9, 3, 2, 10
573, 10, 4, 6, 7, 12, 11, 8, 6, 10, 5, 2, 9, 3, 2, 10
574, 10, 4, 6, 7, 12, 11, 8, 6, 10, 6, 2, 9, 3, 2, 10
575, 10, 4, 6, 7, 12, 11, 8, 6, 10, 6, 2, 9, 3, 2, 10
576, 10, 4, 6, 7, 12, 11, 8, 6, 10, 6, 2, 9, 3, 2, 10
577, 10, 4, 6, 7, 12, 11, 8, 6, 10, 6, 2, 9, 3, 2, 10
578, 10, 4, 6, 7, 12, 11, 8, 6, 10, 6, 2, 9, 3, 2, 10
579, 10, 4, 6, 7, 12, 11, 8, 6, 10, 6, 2, 9, 3, 2, 10
580, 10, 4, 6, 7, 12, 11, 8, 6, 10, 6, 2, 9, 3, 2, 10
581, 10, 4, 6, 7, 12, 11, 8, 6, 10, 6, 2, 9, 3, 2, 10
582, 10, 4, 6, 7, 12, 11, 8, 6, 10, 6, 2, 9, 3, 2, 10
583, 10, 4, 6, 7, 12, 11, 8, 6, 10, 6, 2, 9, 3, 2, 10
584, 10, 4, 6, 7, 12, 11, 8, 6, 10, 6, 2, 9, 3, 2, 10
585, 10, 4, 6, 7, 12, 11, 8, 6, 10, 6, 2, 9, 3, 2, 10
586, 10, 4, 6, 7, 12, 11, 8, 6, 10, 6, 2, 9, 3, 2, 10
587, 10, 4, 6, 7, 12, 11, 8, 6, 10, 6, 2, 9, 3, 2, 10
588, 10, 4, 6, 7, 12, 11, 8, 6, 10, 6, 2, 9, 3, 2, 10
589, 10, 4, 6, 8, 12, 11, 8, 6, 10, 6, 2, 9, 3, 2, 10
